nazwa;typ;gmina;powiat;woj;teryt
Zakrzewo;wieś;Baruchowo;włocławski;kujawsko-pomorskie;858102
Zakrzewo;wieś;Karniewo;makowski;mazowieckie;117080
Zakrzewo;wieś;Bielsk;płocki;mazowieckie;560147
Zakrzewo;wieś;Wyszki;bielski;podlaskie;44411
Zakrzewo;wieś;Radziłów;grajewski;podlaskie;404743
Zakrzewo;wieś;Linia;wejherowski;pomorskie;165764
Zakrzewo;wieś;Działdowo;działdowski;warmińsko-mazurskie;113796
Zakrzewo;wieś;Kozłowo;nidzicki;warmińsko-mazurskie;479563
Zakrzewo;wieś;Kłecko;gnieźnieński;wielkopolskie;585489
Zakrzewo;wieś;Babiak;kolski;wielkopolskie;281393
Zakrzewo;wieś;Dopiewo;poznański;wielkopolskie;582976
Zakrzewo;wieś;Miejska Górka;rawicki;wielkopolskie;373480
Zakrzewo;wieś;Mieścisko;wągrowiecki;wielkopolskie;589033
Zakrzewo;wieś;Siedlec;wolsztyński;wielkopolskie;913367
Zakrzewo;wieś;Zakrzewo;złotowski;wielkopolskie;533989
Zakrzewo;wieś;Darłowo;sławieński;zachodniopomorskie;305633
Zakrzewo Kościelne;wieś;Mała Wieś;płocki;mazowieckie;571122
Zakrzewo Wielkie;wieś;Grudusk;ciechanowski;mazowieckie;115832
Zakrzewo Wielkie;wieś;Wieczfnia Kościelna;mławski;mazowieckie;129099
Zakrzewo Wielkie;wieś;Zaręby Kościelne;ostrowski;mazowieckie;411849
Zakrzewo-Kopijki;wieś;Zaręby Kościelne;ostrowski;mazowieckie;411832
Zakrzewo-Parcele;wieś;Baruchowo;włocławski;kujawsko-pomorskie;858119
Zakrzewo-Słomy;wieś;Nur;ostrowski;mazowieckie;402945
Zakrzewo-Zalesie;wieś;Szulborze Wielkie;ostrowski;mazowieckie;407842
Zakrzewska Osada;wieś;Więcbork;sępoleński;kujawsko-pomorskie;100138
Zakrzewska Wola;wieś;Grójec;grójecki;mazowieckie;622500
Zakrzewska Wola;wieś;Zakrzew;radomski;mazowieckie;642715
Zakrzowiec;wieś;Niepołomice;wielicki;małopolskie;329496
Zakrzów;wieś;Oława;oławski;dolnośląskie;879660
Zakrzów;wieś;Środa Śląska;średzki;dolnośląskie;881012
Zakrzów;wieś;Łęczna;łęczyński;lubelskie;385649
Zakrzów;wieś;Łaziska;opolski;lubelskie;385431
Zakrzów;wieś;Białaczów;opoczyński;łódzkie;536769
Zakrzów;wieś;Wojnicz;tarnowski;małopolskie;836336
Zakrzów;wieś;Stryszów;wadowicki;małopolskie;71307
Zakrzów;wieś;Niepołomice;wielicki;małopolskie;329504
Zakrzów;wieś;Polska Cerekiew;kędzierzyńsko-kozielski;opolskie;502196
Zakrzów;wieś;Gogolin;krapkowicki;opolskie;495042
Zakrzów;wieś;Oksa;jędrzejowski;świętokrzyskie;256917
Zakrzów;wieś;Skalbmierz;kazimierski;świętokrzyskie;268292
Zakrzów;wieś;Pińczów;pińczowski;świętokrzyskie;263805
Zakrzów;wieś;Klimontów;sandomierski;świętokrzyskie;796387
Zakrzów;wieś;Secemin;włoszczowski;świętokrzyskie;145550
Zakrzów Turawski;wieś;Turawa;opolski;opolskie;504278
Zakrzówek;wieś;Zakrzówek;kraśnicki;lubelskie;394312
Zakrzówek;wieś;Żelechów;garwoliński;mazowieckie;697159
Zakrzówek;wieś;Skalbmierz;kazimierski;świętokrzyskie;268300
Zakrzówek Nowy;wieś;Zakrzówek;kraśnicki;lubelskie;394306
Zakrzówek Szlachecki;wieś;Ładzice;radomszczański;łódzkie;544941
Zakrzówek-Kolonia;wieś;Kazanów;zwoleński;mazowieckie;626455
Zakrzówek-Wieś;wieś;Zakrzówek;kraśnicki;lubelskie;394335
Zakrzówek-Wieś;wieś;Kazanów;zwoleński;mazowieckie;626478
Zakrzyce;wieś;Miękinia;średzki;dolnośląskie;877588
Zakrzyn;wieś;Lisków;kaliski;wielkopolskie;202761
Zakrzyn-Kolonia;wieś;Lisków;kaliski;wielkopolskie;202844
Zakulin;wieś;Łyszkowice;łowicki;łódzkie;731235
Zakurowie;wieś;Rusiec;bełchatowski;łódzkie;712048
Zakurzewo;wieś;Grudziądz;grudziądzki;kujawsko-pomorskie;844488
Zalas;wieś;Krzeszowice;krakowski;małopolskie;324910
Zalas;wieś;Łyse;ostrołęcki;mazowieckie;514118
Zalas;wieś;Długosiodło;wyszkowski;mazowieckie;509904
Zalasewo;wieś;Swarzędz;poznański;wielkopolskie;595683
Zalasowa;wieś;Ryglice;tarnowski;małopolskie;829276
Zalasy;wieś;Rusiec;bełchatowski;łódzkie;712083
Zalbki;wieś;Dywity;olsztyński;warmińsko-mazurskie;473135
Zaldów;wieś;Iwaniska;opatowski;świętokrzyskie;794431
Zalec;wieś;Mrągowo;mrągowski;warmińsko-mazurskie;483582
Zalesiaki;wieś;Działoszyn;pajęczański;łódzkie;703463
Zalesiaki-Pieńki;wieś;Działoszyn;pajęczański;łódzkie;703492
Zalesiany;wieś;Gdów;wielicki;małopolskie;318937
Zalesiany;wieś;Turośń Kościelna;białostocki;podlaskie;43050
Zalesice;wieś;Sulejów;piotrkowski;łódzkie;552550
Zalesice;wieś;Wierzbica;radomski;mazowieckie;641213
Zalesice;wieś;Przyrów;częstochowski;śląskie;143662
Zalesice-Kolonia;wieś;Sulejów;piotrkowski;łódzkie;552567
Zalesice-Kolonia;wieś;Wierzbica;radomski;mazowieckie;641220
Zalesiczki;wieś;Dobryszyce;radomszczański;łódzkie;538165
Zalesie;wieś;Bystrzyca Kłodzka;kłodzki;dolnośląskie;851732
Zalesie;wieś;Dobrcz;bydgoski;kujawsko-pomorskie;84623
Zalesie;wieś;Szubin;nakielski;kujawsko-pomorskie;97206
Zalesie;wieś;Sępólno Krajeńskie;sępoleński;kujawsko-pomorskie;95390
Zalesie;wieś;Chełmża;toruński;kujawsko-pomorskie;842259
Zalesie;wieś;Cekcyn;tucholski;kujawsko-pomorskie;81263
Zalesie;wieś;Chodecz;włocławski;kujawsko-pomorskie;861239
Zalesie;wieś;Rogowo;żniński;kujawsko-pomorskie;94410
Zalesie;wieś;Zalesie;bialski;lubelskie;23053
Zalesie;wieś;Izbica;krasnostawski;lubelskie;889982
Zalesie;wieś;Kraśniczyn;krasnostawski;lubelskie;104739
Zalesie;wieś;Wilkołaz;kraśnicki;lubelskie;393330
Zalesie;wieś;Bełżyce;lubelski;lubelskie;378862
Zalesie;wieś;Niemce;lubelski;lubelskie;387855
Zalesie;wieś;Łuków;łukowski;lubelskie;680207
Zalesie;wieś;Ryki;rycki;lubelskie;390946
Zalesie;wieś;Drużbice;bełchatowski;łódzkie;538604
Zalesie;wieś;Zelów;bełchatowski;łódzkie;557547
Zalesie;wieś;Brzeziny;brzeziński;łódzkie;725861
Zalesie;wieś;Krośniewice;kutnowski;łódzkie;567882
Zalesie;wieś;Zduny;łowicki;łódzkie;740211
Zalesie;wieś;Wartkowice;poddębicki;łódzkie;717086
Zalesie;wieś;Zadzim;poddębicki;łódzkie;720958
Zalesie;wieś;Kodrąb;radomszczański;łódzkie;543752
Zalesie;wieś;Wielgomłyny;radomszczański;łódzkie;555270
Zalesie;wieś;Skierniewice;skierniewicki;łódzkie;737870
Zalesie;wieś;Budziszewice;tomaszowski;łódzkie;536999
Zalesie;wieś;Iwanowice;krakowski;małopolskie;320963
Zalesie;wieś;Kamienica;limanowski;małopolskie;433762
Zalesie;wieś;Glinojeck;ciechanowski;mazowieckie;114962
Zalesie;wieś;Żabia Wola;grodziski;mazowieckie;740790
Zalesie;wieś;Błędów;grójecki;mazowieckie;615300
Zalesie;wieś;Chynów;grójecki;mazowieckie;616971
Zalesie;wieś;Grójec;grójecki;mazowieckie;622517
Zalesie;wieś;Nowe Miasto nad Pilicą;grójecki;mazowieckie;629904
Zalesie;wieś;Gniewoszów;kozienicki;mazowieckie;620398
Zalesie;wieś;Stara Kornica;łosicki;mazowieckie;20250
Zalesie;wieś;Sypniewo;makowski;mazowieckie;521041
Zalesie;wieś;Siennica;miński;mazowieckie;687416
Zalesie;wieś;Stanisławów;miński;mazowieckie;690252
Zalesie;wieś;Szydłowo;mławski;mazowieckie;128042
Zalesie;wieś;Myszyniec;ostrołęcki;mazowieckie;515052
Zalesie;wieś;Ostrów Mazowiecka;ostrowski;mazowieckie;517230
Zalesie;wieś;Krasne;przasnyski;mazowieckie;117593
Zalesie;wieś;Pionki;radomski;mazowieckie;631255
Zalesie;wieś;Skaryszew;radomski;mazowieckie;637453
Zalesie;wieś;Przesmyki;siedlecki;mazowieckie;684748
Zalesie;wieś;Zawidz;sierpecki;mazowieckie;580026
Zalesie;wieś;Iłów;sochaczewski;mazowieckie;566730
Zalesie;wieś;Stare Babice;warszawski zachodni;mazowieckie;9030
Zalesie;wieś;Korytnica;węgrowski;mazowieckie;675844
Zalesie;wieś;Sadowne;węgrowski;mazowieckie;686138
Zalesie;wieś;Oleszyce;lubaczowski;podkarpackie;607274
Zalesie;wieś;Czarna;łańcucki;podkarpackie;647569
Zalesie;wieś;Jeżowe;niżański;podkarpackie;795710
Zalesie;wieś;Krasiczyn;przemyski;podkarpackie;604979
Zalesie;wieś;Zarzecze;przeworski;podkarpackie;613493
Zalesie;wieś;Dobrzyniewo Duże;białostocki;podlaskie;27387
Zalesie;wieś;Wyszki;bielski;podlaskie;44233
Zalesie;wieś;Wąsosz;grajewski;podlaskie;409700
Zalesie;wieś;Mały Płock;kolneński;podlaskie;401615
Zalesie;wieś;Stawiski;kolneński;podlaskie;406759
Zalesie;wieś;Mońki;moniecki;podlaskie;35808
Zalesie;wieś;Nurzec-Stacja;siemiatycki;podlaskie;38072
Zalesie;wieś;Siemiatycze;siemiatycki;podlaskie;39930
Zalesie;wieś;Sidra;sokólski;podlaskie;39380
Zalesie;wieś;Brusy;chojnicki;pomorskie;80482
Zalesie;wieś;Oksa;jędrzejowski;świętokrzyskie;256975
Zalesie;wieś;Raków;kielecki;świętokrzyskie;266212
Zalesie;wieś;Łubnice;staszowski;świętokrzyskie;798920
Zalesie;wieś;Kluczewsko;włoszczowski;świętokrzyskie;542356
Zalesie;wieś;Lidzbark;działdowski;warmińsko-mazurskie;118279
Zalesie;wieś;Płośnica;działdowski;warmińsko-mazurskie;122602
Zalesie;wieś;Milejewo;elbląski;warmińsko-mazurskie;152649
Zalesie;wieś;Kozłowo;nidzicki;warmińsko-mazurskie;479617
Zalesie;wieś;Świętajno;olecki;warmińsko-mazurskie;770910
Zalesie;wieś;Barczewo;olsztyński;warmińsko-mazurskie;470243
Zalesie;wieś;Biała Piska;piski;warmińsko-mazurskie;755359
Zalesie;wieś;Borek Wielkopolski;gostyński;wielkopolskie;369604
Zalesie;wieś;Jaraczewo;jarociński;wielkopolskie;199295
Zalesie;wieś;Dąbie;kolski;wielkopolskie;282814
Zalesie;wieś;Przedecz;kolski;wielkopolskie;292391
Zalesie;wieś;Krzymów;koniński;wielkopolskie;289489
Zalesie;wieś;Zagórów;słupecki;wielkopolskie;301776
Zalesie;wieś;Duszniki;szamotulski;wielkopolskie;583266
Zalesie;wieś;Złotów;złotowski;wielkopolskie;534345
Zalesie Barcińskie;wieś;Barcin;żniński;kujawsko-pomorskie;79473
Zalesie Borowe;wieś;Serock;legionowski;mazowieckie;8450
Zalesie Gorzyckie;wieś;Gorzyce;tarnobrzeski;podkarpackie;791941
Zalesie Górne;wieś;Piaseczno;piaseczyński;mazowieckie;6617
Zalesie Kańskie;wieś;Rejowiec Fabryczny;chełmski;lubelskie;106081
Zalesie Krasieńskie;wieś;Rejowiec Fabryczny;chełmski;lubelskie;106106
Zalesie Królewskie;wieś;Świekatowo;świecki;kujawsko-pomorskie;98045
Zalesie Łabędzkie;wieś;Kobylin-Borzymy;wysokomazowiecki;podlaskie;399338
Zalesie Małe;wieś;Kobylin;krotoszyński;wielkopolskie;371452
Zalesie Stare;wieś;Czyżew;wysokomazowiecki;podlaskie;396498
Zalesie Szlacheckie;wieś;Lniano;świecki;kujawsko-pomorskie;90322
Zalesie Śląskie;wieś;Leśnica;strzelecki;opolskie;498075
Zalesie Wielkie;wieś;Kobylin;krotoszyński;wielkopolskie;371475
Zalesie-Lenki;wieś;Gzy;pułtuski;mazowieckie;116323
Zalesie-Poczynki;wieś;Śniadowo;łomżyński;podlaskie;408770
Zalesie-Stefanowo;wieś;Czyżew;wysokomazowiecki;podlaskie;396541
Zalesie-Wypychy;wieś;Śniadowo;łomżyński;podlaskie;408787
Zaleska Wola;wieś;Radymno;jarosławski;podkarpackie;610017
Zaleskie;wieś;Juchnowiec Kościelny;białostocki;podlaskie;31621
Zaleskie;wieś;Sejny;sejneński;podlaskie;768422
Zaleskie;wieś;Ustka;słupski;pomorskie;752444
Zalesna;wieś;Bełchatów;bełchatowski;łódzkie;536002
Zaleszany;wieś;Zaleszany;stalowowolski;podkarpackie;811359
Zaleszany;wieś;Michałowo;białostocki;podlaskie;34861
Zaleszany;wieś;Kleszczele;hajnowski;podlaskie;31911
Zaleszczyce;wieś;Gryfice;gryficki;zachodniopomorskie;776172
Zaleszczyny;wieś;Dąbrowa Zielona;częstochowski;śląskie;131038
Zaleś;wieś;Korczew;siedlecki;mazowieckie;675360
Zaleś;wieś;Sterdyń;sokołowski;mazowieckie;690861
Zalew;wieś;Lutomiersk;pabianicki;łódzkie;706266
Zalewo;miasto;Zalewo;iławski;warmińsko-mazurskie;965000
Zalewo;wieś;Miłomłyn;ostródzki;warmińsko-mazurskie;482341
Zalewsze;wieś;Kodeń;bialski;lubelskie;14114
Zalezianka;wieś;Łączna;skarżyski;świętokrzyskie;274513
Zalipie;wieś;Platerówka;lubański;dolnośląskie;192034
Zalipie;wieś;Olesno;dąbrowski;małopolskie;825686
Zaliszcze;wieś;Podedwórze;parczewski;lubelskie;17816
Zaliwie-Brzozówka;wieś;Mokobody;siedlecki;mazowieckie;682318
Zaliwie-Piegawki;wieś;Mokobody;siedlecki;mazowieckie;682324
Zaliwie-Szpinki;wieś;Mokobody;siedlecki;mazowieckie;682330
Zalutyń;wieś;Piszczac;bialski;lubelskie;17348
Załachowo;wieś;Łabiszyn;żniński;kujawsko-pomorskie;91244
Załakowo;wieś;Sierakowice;kartuski;pomorskie;171523
Zaława;wieś;Chlewiska;szydłowiecki;mazowieckie;616020
Załawcze;wieś;Turobin;biłgorajski;lubelskie;903245
Załawie;wieś;Żytno;radomszczański;łódzkie;147795
Załazek;wieś;Dubiecko;przemyski;podkarpackie;1064479
Załazy;wieś;Przyłęk;zwoleński;mazowieckie;633633
Załącze;wieś;Grójec;grójecki;mazowieckie;622523
Załęcze;wieś;Rawicz;rawicki;wielkopolskie;375987
Załęcze Małe;wieś;Pątnów;wieluński;łódzkie;709589
Załęcze Wielkie;wieś;Pątnów;wieluński;łódzkie;709649
Załęże;wieś;Wolbrom;olkuski;małopolskie;224863
Załęże;wieś;Wieczfnia Kościelna;mławski;mazowieckie;129120
Załęże;wieś;Osiek Jasielski;jasielski;podkarpackie;358730
Załęże;wieś;Koczała;człuchowski;pomorskie;745875
Załęże;wieś;Przodkowo;kartuski;pomorskie;169874
Załęże;wieś;Koniecpol;częstochowski;śląskie;135177
Załęże;wieś;Kozielice;pyrzycki;zachodniopomorskie;778082
Załęże Duże;wieś;Pniewy;grójecki;mazowieckie;631723
Załęże Wielkie;wieś;Różan;makowski;mazowieckie;518725
Załęże-Eliasze;wieś;Różan;makowski;mazowieckie;518694
Załęże-Gartki;wieś;Różan;makowski;mazowieckie;518702
Załęże-Ponikiewka;wieś;Młynarze;makowski;mazowieckie;514822
Załęże-Sędzięta;wieś;Różan;makowski;mazowieckie;518719
Załogi-Jędrzejki;wieś;Czernice Borowe;przasnyski;mazowieckie;113320
Załom;wieś;Goleniów;goleniowski;zachodniopomorskie;775652
Załom;wieś;Człopa;wałecki;zachodniopomorskie;525524
Załozie;wieś;Galewice;wieruszowski;łódzkie;197729
Załszyn;wieś;Mochowo;sierpecki;mazowieckie;571636
Załucze;wieś;Niedrzwica Duża;lubelski;lubelskie;387186
Załuczne;wieś;Czarny Dunajec;nowotarski;małopolskie;422480
Załuki;wieś;Gródek;białostocki;podlaskie;29417
Załusin;wieś;Bedlno;kutnowski;łódzkie;559486
Załuski;wieś;Błędów;grójecki;mazowieckie;615316
Załuski;wieś;Czerwin;ostrołęcki;mazowieckie;508537
Załuski;wieś;Załuski;płoński;mazowieckie;130100
Załuski;wieś;Szczuczyn;grajewski;podlaskie;407115
Załuskie Koronne;wieś;Brańsk;bielski;podlaskie;25000
Załuskie Kościelne;wieś;Brańsk;bielski;podlaskie;25017
Załuski-Lipniewo;wieś;Andrzejewo;ostrowski;mazowieckie;394855
Załusków;wieś;Iłów;sochaczewski;mazowieckie;566747
Załuzie;wieś;Różan;makowski;mazowieckie;518731
Załuż;wieś;Sanok;sanocki;podkarpackie;359830
Załuże;wieś;Szczerców;bełchatowski;łódzkie;553549
Załuże;wieś;Szczucin;dąbrowski;małopolskie;831327
Załuże;wieś;Lubaczów;lubaczowski;podkarpackie;606464
Załuże-Imbrzyki;wieś;Opinogóra Górna;ciechanowski;mazowieckie;121873
Zamarski;wieś;Hażlach;cieszyński;śląskie;52830
Zamarte;wieś;Kamień Krajeński;sępoleński;kujawsko-pomorskie;87930
Zamarte;wieś;Cekcyn;tucholski;kujawsko-pomorskie;81292
Zambrów;miasto;Zambrów m;zambrowski;podlaskie;957637
Zambrzyca;wieś;Skrwilno;rypiński;kujawsko-pomorskie;870089
Zambrzyce-Jankowo;wieś;Rutki;zambrowski;podlaskie;405560
Zambrzyce-Kapusty;wieś;Rutki;zambrowski;podlaskie;405576
Zambrzyce-Króle;wieś;Rutki;zambrowski;podlaskie;405582
Zambrzyce-Plewki;wieś;Rutki;zambrowski;podlaskie;405599
Zambrzyniec;wieś;Łochów;węgrowski;mazowieckie;679316
Zambski Kościelne;wieś;Obryte;pułtuski;mazowieckie;515684
Zambski Stare;wieś;Obryte;pułtuski;mazowieckie;515514
Zamch;wieś;Obsza;biłgorajski;lubelskie;896172
Zamczysk;wieś;Czarna Białostocka;białostocki;podlaskie;25738
Zamczysko;wieś;Osielsko;bydgoski;kujawsko-pomorskie;93639
Zameczek;wieś;Opoczno;opoczyński;łódzkie;547520
Zamek Bierzgłowski;wieś;Łubianka;toruński;kujawsko-pomorskie;846837
Zamek Kiszewski;wieś;Stara Kiszewa;kościerski;pomorskie;173210
Zamęcin;wieś;Choszczno;choszczeński;zachodniopomorskie;179447
Zamęty;wieś;Mycielin;kaliski;wielkopolskie;204429
Zamiany;wieś;Tomaszów Lubelski;tomaszowski;lubelskie;902731
Zamiary;wieś;Kiernozia;łowicki;łódzkie;567250
Zamiechów;wieś;Chłopice;jarosławski;podkarpackie;600013
Zamienice;wieś;Chojnów;legnicki;dolnośląskie;363636
Zamienie;wieś;Mińsk Mazowiecki;miński;mazowieckie;682034
Zamieście;wieś;Tymbark;limanowski;małopolskie;467650
Zaminowo;wieś;Dziadkowice;siemiatycki;podlaskie;28369
Zamkowa Wola;wieś;Łagów;kielecki;świętokrzyskie;248214
Zamłynie;wieś;Tyszowce;tomaszowski;lubelskie;903788
Zamłynie;wieś;Jeżów;brzeziński;łódzkie;728925
Zamłynie;wieś;Pątnów;wieluński;łódzkie;709626
Zamłynie;wieś;Zduńska Wola;zduńskowolski;łódzkie;722124
Zamłynie;wieś;Skała;krakowski;małopolskie;334793
Zamłynie;wieś;Wręczyca Wielka;kłobucki;śląskie;147476
Zamojsce;wieś;Radymno;jarosławski;podkarpackie;610052
Zamołodycze;wieś;Stary Brus;włodawski;lubelskie;108743
Zamordeje;wieś;Ruciane-Nida;piski;warmińsko-mazurskie;767256
Zamorze;wieś;Pniewy;szamotulski;wielkopolskie;592868
Zamostek;wieś;Gorzków;krasnostawski;lubelskie;888445
Zamostne;wieś;Wejherowo;wejherowski;pomorskie;176549
Zamoście;wieś;Strzelce Wielkie;pajęczański;łódzkie;146117
Zamoście-Kolonia;wieś;Strzelce Wielkie;pajęczański;łódzkie;146146
Zamość;wieś;Szubin;nakielski;kujawsko-pomorskie;97235
Zamość;wieś;Rogowo;rypiński;kujawsko-pomorskie;868425
Zamość;miasto;Zamość m;Zamość;lubelskie;987510
Zamość;wieś;Sędziejowice;łaski;łódzkie;712522
Zamość;wieś;Czarnocin;piotrkowski;łódzkie;537243
Zamość;wieś;Sypniewo;makowski;mazowieckie;521058
Zamość;wieś;Leoncin;nowodworski;mazowieckie;4340
Zamość;wieś;Troszyn;ostrołęcki;mazowieckie;522342
Zamość;wieś;Rościszewo;sierpecki;mazowieckie;574385
Zamość;wieś;Długosiodło;wyszkowski;mazowieckie;509910
Zamość;wieś;Karsin;kościerski;pomorskie;162903
Zamość;wieś;Wierzbinek;koniński;wielkopolskie;299950
Zamość;wieś;Sieroszewice;ostrowski;wielkopolskie;208522
Zamość;wieś;Pyzdry;wrzesiński;wielkopolskie;293108
Zamość Nowy;wieś;Przyłęk;zwoleński;mazowieckie;633449
Zamość Stary;wieś;Przyłęk;zwoleński;mazowieckie;633567
Zamszany;wieś;Nielisz;zamojski;lubelskie;896019
Zamysłowo;wieś;Stęszew;poznański;wielkopolskie;595306
Zamysłów;wieś;Szlichtyngowa;wschowski;lubuskie;376389
Zanie;wieś;Księżpol;biłgorajski;lubelskie;892636
Zanie;wieś;Brańsk;bielski;podlaskie;25023
Zanie;wieś;Kalinowo;ełcki;warmińsko-mazurskie;760107
Zanie-Leśnica;wieś;Kołaki Kościelne;zambrowski;podlaskie;400248
Zaniemyśl;wieś;Zaniemyśl;średzki;wielkopolskie;598546
Zaniówka;wieś;Parczew;parczewski;lubelskie;16998
Zanklewo;wieś;Wizna;łomżyński;podlaskie;410169
Zanowinie;wieś;Dorohusk;chełmski;lubelskie;103094
Zańków;wieś;Sławatycze;bialski;lubelskie;19761
Zaolszynie;wieś;Trzebieszów;łukowski;lubelskie;693316
Zaorle;wieś;Pakosław;rawicki;wielkopolskie;374203
Zaorze;wieś;Czerwin;ostrołęcki;mazowieckie;508543
Zaorze;wieś;Goworowo;ostrołęcki;mazowieckie;510451
Zaosie;wieś;Ujazd;tomaszowski;łódzkie;554773
Zaosie-Bronisławów;wieś;Ujazd;tomaszowski;łódzkie;554796
Zaosie-Mącznik;wieś;Ujazd;tomaszowski;łódzkie;554804
Zaostrów;wieś;Słupia (Konecka);konecki;świętokrzyskie;269883
Zapadki;wieś;Wielbark;szczycieński;warmińsko-mazurskie;490501
Zapadłe;wieś;Koczała;człuchowski;pomorskie;745869
Zapady;wieś;Godzianów;skierniewicki;łódzkie;728374
Zapałów;wieś;Wiązownica;jarosławski;podkarpackie;612980
Zapasternicze;wieś;Gręboszów;dąbrowski;małopolskie;820335
Zapceń;wieś;Lipnica;bytowski;pomorskie;747360
Zapędowo;wieś;Czersk;chojnicki;pomorskie;83463
Zapiecki;wieś;Pomiechówek;nowodworski;mazowieckie;6971
Zapieczne;wieś;Troszyn;ostrołęcki;mazowieckie;522359
Zapieka;wieś;Grunwald;ostródzki;warmińsko-mazurskie;475022
Zapłocie;wieś;Dobra;łobeski;zachodniopomorskie;774078
Zapole;wieś;Brzeźnio;sieradzki;łódzkie;700252
Zapole;wieś;Grodzisk Mazowiecki;grodziski;mazowieckie;2140
Zapole;wieś;Niwiska;kolbuszowski;podkarpackie;657384
Zapolice;wieś;Kodrąb;radomszczański;łódzkie;543723
Zapolice;wieś;Zapolice;zduńskowolski;łódzkie;721515
Zapolice;wieś;Trzebiatów;gryficki;zachodniopomorskie;784830
Zapomnianowo;wieś;Lubanie;włocławski;kujawsko-pomorskie;864893
Zaporze;wieś;Radecznica;zamojski;lubelskie;897562
Zapowiednia;wieś;Pyzdry;wrzesiński;wielkopolskie;293189
Zapowiednik;wieś;Złoczew;sieradzki;łódzkie;722220
Zaprężyn;wieś;Długołęka;wrocławski;dolnośląskie;874087
Zapust;wieś;Ostroróg;szamotulski;wielkopolskie;592578
Zapusta;wieś;Olszyna;lubański;dolnośląskie;191721
Zapusta;wieś;Sienno;lipski;mazowieckie;636784
Zapustek;wieś;Koneck;aleksandrowski;kujawsko-pomorskie;863913
Zarajec;wieś;Modliborzyce;janowski;lubelskie;799990
Zarajec Potocki;wieś;Potok Wielki;janowski;lubelskie;804081
Zaranna;wieś;Strzelce;kutnowski;łódzkie;577290
Zarańsko;wieś;Drawsko Pomorskie;drawski;zachodniopomorskie;305863
Zaraszów;wieś;Bychawa;lubelski;lubelskie;379749
Zaraszów-Kolonia;wieś;Bychawa;lubelski;lubelskie;379755
Zaręba;wieś;Siekierczyn;lubański;dolnośląskie;192264
Zarębice;wieś;Przyrów;częstochowski;śląskie;143685
Zarębiec;wieś;Biskupiec;olsztyński;warmińsko-mazurskie;471981
Zarębin;wieś;Czerwińsk nad Wisłą;płoński;mazowieckie;562229
Zarębki;wieś;Kolbuszowa;kolbuszowski;podkarpackie;652665
Zarębowo;wieś;Zakrzewo;aleksandrowski;kujawsko-pomorskie;872250
Zaręby;wieś;Żabia Wola;grodziski;mazowieckie;740808
Zaręby;wieś;Karniewo;makowski;mazowieckie;117096
Zaręby;wieś;Zakroczym;nowodworski;mazowieckie;10518
Zaręby;wieś;Chorzele;przasnyski;mazowieckie;507934
Zaręby;wieś;Dziadkowice;siemiatycki;podlaskie;28381
Zaręby Kościelne;wieś;Zaręby Kościelne;ostrowski;mazowieckie;411855
Zaręby Leśne;wieś;Zaręby Kościelne;ostrowski;mazowieckie;411861
Zaręby-Bindugi;wieś;Czyżew;wysokomazowiecki;podlaskie;396564
Zaręby-Bolędy;wieś;Andrzejewo;ostrowski;mazowieckie;394861
